URL,Perfume,Brand,Gender,Rating Value,Rating Count,Weighted Rating,Top,Middle,Base,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5,scent_profile,cluster,cluster_name
https://www.fragrantica.com/perfume/xerjoff/accento-overdose-pride-edition-74630.html,accento-overdose-pride-edition,xerjoff,unisex,1.42,201,2.856097090058383,"fruity notes, aldehydes, green notes","bulgarian rose, egyptian jasmine, lily-of-the-valley","eucalyptus, pine",rose,woody,fruity,aromatic,floral,"fruity notes, aldehydes, green notes bulgarian rose, egyptian jasmine, lily-of-the-valley eucalyptus, pine rose woody fruity aromatic floral",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/jean-paul-gaultier/classique-pride-2024-90394.html,classique-pride-2024,jean-paul-gaultier,women,1.86,70,3.3652336454017506,"yuzu, citruses","orange blossom, neroli","musk, blonde woods",citrus,white floral,sweet,fresh,musky,"yuzu, citruses orange blossom, neroli musk, blonde woods citrus white floral sweet fresh musky",8,White Floral Citrus
https://www.fragrantica.com/perfume/jean-paul-gaultier/classique-pride-2023-81775.html,classique-pride-2023,jean-paul-gaultier,unisex,1.91,285,2.8855821201903145,"blood orange, yuzu","neroli, orange blossom","musk, white woods",citrus,white floral,sweet,fresh spicy,musky,"blood orange, yuzu neroli, orange blossom musk, white woods citrus white floral sweet fresh spicy musky",8,White Floral Citrus
https://www.fragrantica.com/perfume/bruno-banani/pride-edition-man-55514.html,pride-edition-man,bruno-banani,men,1.92,59,3.4131992064982164,"guarana, grapefruit, red apple","walnut, lavender, guava","vetiver, benzoin, amber",fruity,nutty,woody,tropical,tropical,"guarana, grapefruit, red apple walnut, lavender, guava vetiver, benzoin, amber fruity nutty woody tropical tropical",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/jean-paul-gaultier/le-male-pride-collector-60765.html,le-male-pride-collector,jean-paul-gaultier,men,1.93,632,2.557067003551162,"mint, lavender, cardamom, artemisia, bergamot","caraway, cinnamon, orange blossom","vanilla, sandalwood, amber, cedar, tonka bean",aromatic,warm spicy,fresh spicy,cinnamon,vanilla,"mint, lavender, cardamom, artemisia, bergamot caraway, cinnamon, orange blossom vanilla, sandalwood, amber, cedar, tonka bean aromatic warm spicy fresh spicy cinnamon vanilla",9,Fresh Lavender Aromatic
https://www.fragrantica.com/perfume/jean-paul-gaultier/le-male-pride-2023-81774.html,le-male-pride-2023,jean-paul-gaultier,men,1.95,531,2.640067864784234,"yuzu, blood orange","neroli, orange blossom","musk, white woods",citrus,white floral,sweet,fresh spicy,green,"yuzu, blood orange neroli, orange blossom musk, white woods citrus white floral sweet fresh spicy green",8,White Floral Citrus
https://www.fragrantica.com/perfume/jean-paul-gaultier/le-male-pride-2024-90393.html,le-male-pride-2024,jean-paul-gaultier,men,1.95,285,2.903256538794966,"citruses, yuzu","neroli, orange blossom","woodsy notes, musk",white floral,citrus,fresh,soapy,soapy,"citruses, yuzu neroli, orange blossom woodsy notes, musk white floral citrus fresh soapy soapy",8,White Floral Citrus
https://www.fragrantica.com/perfume/ralph-lauren/polo-red-pride-edition-62728.html,polo-red-pride-edition,ralph-lauren,men,2.05,107,3.289508495766066,"cranberry, pink grapefruit, citron","clary sage, lavender, saffron","amberwood, brazilian redwood, coffee",woody,amber,citrus,warm spicy,aromatic,"cranberry, pink grapefruit, citron clary sage, lavender, saffron amberwood, brazilian redwood, coffee woody amber citrus warm spicy aromatic",1,Warm Spicy Woody
https://www.fragrantica.com/perfume/ralph-lauren/ralph-pride-edition-62727.html,ralph-pride-edition,ralph-lauren,women,2.12,50,3.470366993957934,"tangerine, green apple, freesia","magnolia, lime (linden blossom), osmanthus","musk, white iris",citrus,fruity,floral,sweet,green,"tangerine, green apple, freesia magnolia, lime (linden blossom), osmanthus musk, white iris citrus fruity floral sweet green",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/we-pink/waffle-93845.html,waffle,we-pink,women,2.41,27,3.5708539212474233,"strawberry, almond, raspberry","butter, peach blossom, violet","praline, vanilla, musk",powdery,musky,violet,fruity,fresh,"strawberry, almond, raspberry butter, peach blossom, violet praline, vanilla, musk powdery musky violet fruity fresh",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/jean-paul-gaultier/le-male-pride-edition-73607.html,le-male-pride-edition,jean-paul-gaultier,men,2.53,662,2.9273096551103253,"blood orange, yuzu","neroli, orange blossom","musk, white woods",citrus,white floral,fresh spicy,sweet,musky,"blood orange, yuzu neroli, orange blossom musk, white woods citrus white floral fresh spicy sweet musky",8,White Floral Citrus
https://www.fragrantica.com/perfume/vivamor-parfums/rouge-imperiale-81650.html,rouge-imperiale,vivamor-parfums,unisex,2.62,26,3.5880063925459913,"saffron, bulgarian rose","australian sandalwood, iris, jasmine","suede, bourbon vanilla, texas cedar",leather,warm spicy,rose,powdery,metallic,"saffron, bulgarian rose australian sandalwood, iris, jasmine suede, bourbon vanilla, texas cedar leather warm spicy rose powdery metallic",7,Dark Leather Tobacco
https://www.fragrantica.com/perfume/brocard/cherry-lady-45795.html,cherry-lady,brocard,women,2.64,39,3.5584222243678014,"watermelon, mango, papaya, pineapple, peach, lemon","lotus, hibiscus","musk, sandalwood, amber",fruity,tropical,sweet,ozonic,aquatic,"watermelon, mango, papaya, pineapple, peach, lemon lotus, hibiscus musk, sandalwood, amber fruity tropical sweet ozonic aquatic",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/bybozo/french-kiss-83935.html,french-kiss,bybozo,women,2.65,26,3.5900271179345924,"lemon verbena, neroli","fig, corn, magnolia, saffron, barberry, cherry blossom","pear wood, meringue, amber",fruity,woody,sweet,floral,citrus,"lemon verbena, neroli fig, corn, magnolia, saffron, barberry, cherry blossom pear wood, meringue, amber fruity woody sweet floral citrus",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/sospiro-perfumes/erba-oud-75943.html,erba-oud,sospiro-perfumes,unisex,2.66,65,3.5052952177005947,"orange, bergamot, lemon","melon, saffron, peach, apple","agarwood (oud), leather, vanilla, amber, white musk",citrus,oud,fruity,leather,sweet,"orange, bergamot, lemon melon, saffron, peach, apple agarwood (oud), leather, vanilla, amber, white musk citrus oud fruity leather sweet",2,Oud Leather Oriental
https://www.fragrantica.com/perfume/trump/donald-trump-22530.html,donald-trump,trump,men,2.68,569,3.0589563697769133,"cucumber, black basil, mint, citruses","spicy notes, pepper, herbal notes, woody notes","spicy notes, exotic woods, vetiver",green,fresh spicy,aromatic,ozonic,aquatic,"cucumber, black basil, mint, citruses spicy notes, pepper, herbal notes, woody notes spicy notes, exotic woods, vetiver green fresh spicy aromatic ozonic aquatic",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/rook-perfumes/school-71048.html,school,rook-perfumes,unisex,2.68,28,3.5873465657802908,"concrete, woody notes, ozonic notes, moss","rubber, paper, olibanum","coffee, cedar",rubber,mineral,paper,woody,woody,"concrete, woody notes, ozonic notes, moss rubber, paper, olibanum coffee, cedar rubber mineral paper woody woody",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/o-boticario/glamour-gold-glam-75017.html,glamour-gold-glam,o-boticario,women,2.69,118,3.418975873478562,"raspberry, neroli, bergamot","jasmine, orange blossom, tuberose","clearwood, amber, sandalwood, patchouli, cistus incanus",woody,white floral,fruity,sweet,amber,"raspberry, neroli, bergamot jasmine, orange blossom, tuberose clearwood, amber, sandalwood, patchouli, cistus incanus woody white floral fruity sweet amber",8,White Floral Citrus
https://www.fragrantica.com/perfume/clean/clean-simply-soap-5899.html,clean-simply-soap,clean,women,2.71,143,3.388430352927938,"bergamot, frangipani","lotus, violet, rose",musk,floral,powdery,citrus,musky,violet,"bergamot, frangipani lotus, violet, rose musk floral powdery citrus musky violet",6,Rose Fruity Floral
https://www.fragrantica.com/perfume/michael-malul-london/visionair-midnight-blue-62601.html,visionair-midnight-blue,michael-malul-london,men,2.71,42,3.558881760006848,"watermelon, lavender, bergamot","lotus, jasmine","musk, sandalwood, amber",ozonic,aquatic,lavender,citrus,floral,"watermelon, lavender, bergamot lotus, jasmine musk, sandalwood, amber ozonic aquatic lavender citrus floral",9,Fresh Lavender Aromatic
https://www.fragrantica.com/perfume/o-boticario/malbec-sport-41727.html,malbec-sport,o-boticario,men,2.72,299,3.2323679325079704,"nutmeg, cardamom, lime, bergamot, mandarin orange, juniper","lavender, geranium, head space waterfall, sage","leather, patchouli, sandalwood, musk, amber, cedar, moss, vetiver, tonka bean",leather,fresh spicy,warm spicy,woody,aromatic,"nutmeg, cardamom, lime, bergamot, mandarin orange, juniper lavender, geranium, head space waterfall, sage leather, patchouli, sandalwood, musk, amber, cedar, moss, vetiver, tonka bean leather fresh spicy warm spicy woody aromatic",7,Dark Leather Tobacco
https://www.fragrantica.com/perfume/filippo-sorcinelli/cyber-sex-67616.html,cyber-sex,filippo-sorcinelli,unisex,2.74,70,3.508489459355239,"juniper berries, pink grapefruit, mandarin orange, neroli","rosemary, spices, cyclamen, lavender, almond blossom","ambrette (musk mallow), vetiver, cedar, precious woods, vanilla, tonka bean",aromatic,fresh spicy,woody,citrus,musky,"juniper berries, pink grapefruit, mandarin orange, neroli rosemary, spices, cyclamen, lavender, almond blossom ambrette (musk mallow), vetiver, cedar, precious woods, vanilla, tonka bean aromatic fresh spicy woody citrus musky",9,Fresh Lavender Aromatic
https://www.fragrantica.com/perfume/jean-paul-gaultier/classique-pride-edition-73288.html,classique-pride-edition,jean-paul-gaultier,women,2.75,174,3.3620795271961663,"yuzu, blood orange","neroli, orange blossom","musk, white wood",citrus,white floral,musky,woody,fresh spicy,"yuzu, blood orange neroli, orange blossom musk, white wood citrus white floral musky woody fresh spicy",8,White Floral Citrus
https://www.fragrantica.com/perfume/navitus-parfums/oud-imperium-60637.html,oud-imperium,navitus-parfums,unisex,2.81,62,3.53334234010131,"apple, lavender, lemon","jasmine, vanilla, woody notes, lily-of-the-valley","agarwood (oud), amber, tonka bean, sandalwood, cypriol oil or nagarmotha, musk, guaiac wood",woody,vanilla,amber,powdery,oud,"apple, lavender, lemon jasmine, vanilla, woody notes, lily-of-the-valley agarwood (oud), amber, tonka bean, sandalwood, cypriol oil or nagarmotha, musk, guaiac wood woody vanilla amber powdery oud",2,Oud Leather Oriental
https://www.fragrantica.com/perfume/franck-boclet/vetiver-49353.html,vetiver,franck-boclet,unisex,2.81,32,3.5887001722519205,"bergamot, lemon, orange","vetiver, orange blossom, lily-of-the-valley, rose, jasmine","vetiver, musk, sandalwood, cedar, chive",citrus,white floral,woody,aromatic,musky,"bergamot, lemon, orange vetiver, orange blossom, lily-of-the-valley, rose, jasmine vetiver, musk, sandalwood, cedar, chive citrus white floral woody aromatic musky",8,White Floral Citrus
https://www.fragrantica.com/perfume/ricardo-ramos-perfumes-de-autor/cristina-la-veneno-veneno-pa-tu-piel-66074.html,cristina-la-veneno-veneno-pa-tu-piel,ricardo-ramos-perfumes-de-autor,unisex,2.82,55,3.546868596440368,"tonic water, gin, berry fruits","vinyl, blood, saffron, turkish rose","madagascar vanilla, musk, galbanum, sandalwood",vinyl,mineral,metallic,aromatic,aromatic,"tonic water, gin, berry fruits vinyl, blood, saffron, turkish rose madagascar vanilla, musk, galbanum, sandalwood vinyl mineral metallic aromatic aromatic",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/filippo-sorcinelli/quickie-and-coffee-90649.html,quickie-and-coffee,filippo-sorcinelli,unisex,2.82,33,3.587558441533722,"coffee, honey, pine","animal notes, saffron, marine notes, jasmine","musk, ambrette, amber",musky,warm spicy,animalic,coffee,powdery,"coffee, honey, pine animal notes, saffron, marine notes, jasmine musk, ambrette, amber musky warm spicy animalic coffee powdery",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/faberlic/orangerie-mimosa-19311.html,orangerie-mimosa,faberlic,women,2.83,52,3.55342346486105,mimosa,red lily,"iris, tonka bean",yellow floral,powdery,floral,sweet,white floral,"mimosa red lily iris, tonka bean yellow floral powdery floral sweet white floral",8,White Floral Citrus
https://www.fragrantica.com/perfume/in-the-box/aventhis-64328.html,aventhis,in-the-box,men,2.83,65,3.5312952177005945,"bergamot, pineapple, apple, black currant leaf","birch, patchouli, red berries, jasmine","oakmoss, musk, amber, vanilla",fruity,mossy,woody,earthy,citrus,"bergamot, pineapple, apple, black currant leaf birch, patchouli, red berries, jasmine oakmoss, musk, amber, vanilla fruity mossy woody earthy citrus",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/carolina-herrera/212-heroes-collector-edition-90277.html,212-heroes-collector-edition,carolina-herrera,men,2.84,31,3.5930702494188047,"pear, cannabis, lemon zest, ginger",african geranium,"leather, woodsy notes",leather,woody,aromatic,citrus,cannabis,"pear, cannabis, lemon zest, ginger african geranium leather, woodsy notes leather woody aromatic citrus cannabis",7,Dark Leather Tobacco
https://www.fragrantica.com/perfume/bohoboco/wild-carrot-oud-74152.html,wild-carrot-oud,bohoboco,unisex,2.85,147,3.4236695611888615,"carrot, cinnamon, bergamot","agarwood (oud), dry wood, cedar, tobacco","earthy notes, leather, styrax",earthy,woody,powdery,oud,soft spicy,"carrot, cinnamon, bergamot agarwood (oud), dry wood, cedar, tobacco earthy notes, leather, styrax earthy woody powdery oud soft spicy",2,Oud Leather Oriental
https://www.fragrantica.com/perfume/dzintars/titaniks-20475.html,titaniks,dzintars,men,2.86,56,3.5505059315450787,"watery notes, bergamot, grapefruit","seaweed, myrtle, iris","pine tree, woody notes, amber",aromatic,woody,aquatic,marine,fresh spicy,"watery notes, bergamot, grapefruit seaweed, myrtle, iris pine tree, woody notes, amber aromatic woody aquatic marine fresh spicy",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/aaron-terence-hughes/neroli-58431.html,neroli,aaron-terence-hughes,unisex,2.86,29,3.5984330784646605,neroli,jasmine sambac,sandalwood,white floral,citrus,woody,floral,fresh,neroli jasmine sambac sandalwood white floral citrus woody floral fresh,8,White Floral Citrus
https://www.fragrantica.com/perfume/brocard/snow-palace-81665.html,snow-palace,brocard,women,2.88,33,3.592596609472653,"ozonic notes, aquatic notes, aldehydes","white musk, lily of the valley, bergamot","sandalwood, amber",ozonic,aldehydic,fresh,marine,musky,"ozonic notes, aquatic notes, aldehydes white musk, lily of the valley, bergamot sandalwood, amber ozonic aldehydic fresh marine musky",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/guerlain/neroli-outrenoir-2024-89177.html,neroli-outrenoir-2024,guerlain,unisex,2.89,27,3.6043422933404465,"petitgrain, bergamot, lemon, tangerine, grapefruit","tea, neroli, earthy notes, orange blossom, smoke","benzoin, vanilla, ambrette (musk mallow), myrrh, moss",citrus,green,white floral,fresh spicy,aromatic,"petitgrain, bergamot, lemon, tangerine, grapefruit tea, neroli, earthy notes, orange blossom, smoke benzoin, vanilla, ambrette (musk mallow), myrrh, moss citrus green white floral fresh spicy aromatic",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/il-profvmo/santal-rouge-13289.html,santal-rouge,il-profvmo,men,0.29,30,3.398847352622443,bitter orange,"sandalwood, carnation, red berries","clove, brazilian rosewood",woody,warm spicy,powdery,citrus,balsamic,"bitter orange sandalwood, carnation, red berries clove, brazilian rosewood woody warm spicy powdery citrus balsamic",1,Warm Spicy Woody
https://www.fragrantica.com/perfume/navitus-parfums/oud-luxuria-60636.html,oud-luxuria,navitus-parfums,unisex,2.91,69,3.5376234674190044,"turkish rose, saffron, leather, red berries, orange, cinnamon","geranium, rose, jasmine, osmanthus","agarwood (oud), incense, musk, labdanum, amber",rose,fresh spicy,oud,warm spicy,amber,"turkish rose, saffron, leather, red berries, orange, cinnamon geranium, rose, jasmine, osmanthus agarwood (oud), incense, musk, labdanum, amber rose fresh spicy oud warm spicy amber",2,Oud Leather Oriental
https://www.fragrantica.com/perfume/diesel/diesel-green-feminine-special-edition-4855.html,diesel-green-feminine-special-edition,diesel,women,2.92,26,3.608213646432002,"lime, ginger, cinnamon","carnation, orange blossom, jasmine, rose","cedar, sandalwood, amber, musk",warm spicy,citrus,woody,white floral,floral,"lime, ginger, cinnamon carnation, orange blossom, jasmine, rose cedar, sandalwood, amber, musk warm spicy citrus woody white floral floral",8,White Floral Citrus
https://www.fragrantica.com/perfume/house-of-sillage/whispers-of-temptation-68505.html,whispers-of-temptation,house-of-sillage,unisex,2.92,37,3.589144754465372,"black currant, plum, cardamom","saffron, rose petals, night blooming jasmine","suede, agarwood (oud), australian sandalwood",fruity,oud,woody,warm spicy,leather,"black currant, plum, cardamom saffron, rose petals, night blooming jasmine suede, agarwood (oud), australian sandalwood fruity oud woody warm spicy leather",2,Oud Leather Oriental
https://www.fragrantica.com/perfume/zoologist-perfumes/dodo-edition-2020-64003.html,dodo-edition-2020,zoologist-perfumes,unisex,2.93,237,3.3689455067382794,"rosemary, petitgrain, bergamot, pink pepper","black currant, pineapple, clary sage, cardamom","cumin, basil, lavender, musk, geranium, oakmoss, patchouli, tonka bean, oak",fresh spicy,aromatic,fruity,woody,sweet,"rosemary, petitgrain, bergamot, pink pepper black currant, pineapple, clary sage, cardamom cumin, basil, lavender, musk, geranium, oakmoss, patchouli, tonka bean, oak fresh spicy aromatic fruity woody sweet",9,Fresh Lavender Aromatic
https://www.fragrantica.com/perfume/bi-es/oshi-30394.html,oshi,bi-es,women,2.93,30,3.6019242756993664,"freesia, litchi, peony, pepper","lily-of-the-valley, magnolia, violet root","powdery notes, cedar, white musk",floral,powdery,fresh,woody,fresh spicy,"freesia, litchi, peony, pepper lily-of-the-valley, magnolia, violet root powdery notes, cedar, white musk floral powdery fresh woody fresh spicy",8,White Floral Citrus
https://www.fragrantica.com/perfume/brocard/spring-bloom-66489.html,spring-bloom,brocard,unisex,2.93,42,3.5818668346337135,"citruses, green notes, watery notes, mint","peony, apple, rose, lily-of-the-valley, plum","musk, woody notes, amber",fresh,green,floral,rose,musky,"citruses, green notes, watery notes, mint peony, apple, rose, lily-of-the-valley, plum musk, woody notes, amber fresh green floral rose musky",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/ricardo-ramos-perfumes-de-autor/laaurora-45293.html,laaurora,ricardo-ramos-perfumes-de-autor,unisex,2.93,29,3.60365158746209,"bergamot, cardamom, violet","turkish rose, atlas cedar, carnation","olibanum, gurjan balsam, cashmere musk",warm spicy,citrus,aromatic,rose,fresh spicy,"bergamot, cardamom, violet turkish rose, atlas cedar, carnation olibanum, gurjan balsam, cashmere musk warm spicy citrus aromatic rose fresh spicy",1,Warm Spicy Woody
https://www.fragrantica.com/perfume/pokrovka-trading-house/charming-snowdrop-33815.html,charming-snowdrop,pokrovka-trading-house,women,2.93,28,3.6053878028936928,"freesia, pepper","snowdrops, jasmine, bulgarian rose","incense, sandalwood",floral,fresh,white floral,green,green,"freesia, pepper snowdrops, jasmine, bulgarian rose incense, sandalwood floral fresh white floral green green",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/navitus-parfums/desir-infini-81972.html,desir-infini,navitus-parfums,unisex,2.94,34,3.5959656536110476,"italian lemon, red fruits","geranium, saffron","woodsy notes, oud, leather, smoke, amber",woody,smoky,leather,oud,fresh spicy,"italian lemon, red fruits geranium, saffron woodsy notes, oud, leather, smoke, amber woody smoky leather oud fresh spicy",7,Dark Leather Tobacco
https://www.fragrantica.com/perfume/franck-boclet/cafe-55432.html,cafe,franck-boclet,unisex,2.94,197,3.4040044300228955,"coffee, bergamot, lemon","lily, rosemary, orange blossom, rose","moss, patchouli, sandalwood, vanilla, amber, cedar, vetiver",woody,warm spicy,earthy,white floral,coffee,"coffee, bergamot, lemon lily, rosemary, orange blossom, rose moss, patchouli, sandalwood, vanilla, amber, cedar, vetiver woody warm spicy earthy white floral coffee",1,Warm Spicy Woody
https://www.fragrantica.com/perfume/paco-rabanne/1-million-23908.html,1-million,paco-rabanne,men,2.95,149,3.4506885413020685,"blood orange, grapefruit, mint","cinnamon, spices, rose","leather, amber, white woods, patchouli",citrus,warm spicy,cinnamon,leather,woody,"blood orange, grapefruit, mint cinnamon, spices, rose leather, amber, white woods, patchouli citrus warm spicy cinnamon leather woody",7,Dark Leather Tobacco
https://www.fragrantica.com/perfume/brocard/erato-46550.html,erato,brocard,women,2.95,43,3.5823832941011235,"coriander, lemon, orange","strawberry, violet, spun sugar, raspberry","vanilla, musk, sandalwood, palisander rosewood, tolu balsam, amber",sweet,powdery,fruity,vanilla,woody,"coriander, lemon, orange strawberry, violet, spun sugar, raspberry vanilla, musk, sandalwood, palisander rosewood, tolu balsam, amber sweet powdery fruity vanilla woody",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/dior/new-look-2024-88939.html,new-look-2024,dior,unisex,2.96,395,3.2927820761890763,aldehydes,frankincense,amber,amber,aldehydic,fresh,fresh spicy,soapy,aldehydes frankincense amber amber aldehydic fresh fresh spicy soapy,1,Warm Spicy Woody
https://www.fragrantica.com/perfume/ricardo-ramos-perfumes-de-autor/morayma-45155.html,morayma,ricardo-ramos-perfumes-de-autor,women,2.96,26,3.6109079469501366,"fig leaf, guava, coriander, grapefruit","gardenia, jasmine, magnolia, chamomile, narcissus","musk, hay, orris root",white floral,green,musky,herbal,lactonic,"fig leaf, guava, coriander, grapefruit gardenia, jasmine, magnolia, chamomile, narcissus musk, hay, orris root white floral green musky herbal lactonic",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/franck-boclet/flowers-49354.html,flowers,franck-boclet,unisex,2.96,56,3.5639674700066175,"basil, lime, bergamot","lily-of-the-valley, neroli, tuberose, rose","ylang-ylang, musk, sandalwood",white floral,green,fresh,fresh spicy,citrus,"basil, lime, bergamot lily-of-the-valley, neroli, tuberose, rose ylang-ylang, musk, sandalwood white floral green fresh fresh spicy citrus",0,Floral Yellow White Flowers
https://www.fragrantica.com/perfume/filippo-sorcinelli/popper-pop-67617.html,popper-pop,filippo-sorcinelli,unisex,2.96,48,3.5758099694185117,"sweet almond, red apple, mint, nashi pear","orchid, magnolia, davana, pitosporum",woody notes,fruity,almond,floral,sweet,nutty,"sweet almond, red apple, mint, nashi pear orchid, magnolia, davana, pitosporum woody notes fruity almond floral sweet nutty",4,Sweet Vanilla Gourmand
https://www.fragrantica.com/perfume/dilis-parfum/kaorishiro-30878.html,kaorishiro,dilis-parfum,women,2.96,46,3.578843516065894,"lemon verbena, jasmine","hyacinth, musk, lemon","galbanum, cedar, moss",green,citrus,floral,musky,fresh spicy,"lemon verbena, jasmine hyacinth, musk, lemon galbanum, cedar, moss green citrus floral musky fresh spicy",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/brocard/lesnaa-malina-i-dusica-wild-raspberries-and-oregano-66486.html,lesnaa-malina-i-dusica-wild-raspberries-and-oregano,brocard,women,2.97,124,3.4816745196751087,"raspberry, watery notes, wild strawberry","rose hip, violet","caramel, musk, oakmoss",fruity,sweet,caramel,rose,musky,"raspberry, watery notes, wild strawberry rose hip, violet caramel, musk, oakmoss fruity sweet caramel rose musky",6,Rose Fruity Floral
https://www.fragrantica.com/perfume/faberlic/collection-privee-brise-d-amour-19321.html,collection-privee-brise-d-amour,faberlic,women,2.97,39,3.5906778634655456,"neroli, rose hip, pineapple, green apple, jasmine, galbanum","freesia, iris, lily, lily-of-the-valley, rose","musk, amber, vanilla, apricot",white floral,floral,fruity,powdery,rose,"neroli, rose hip, pineapple, green apple, jasmine, galbanum freesia, iris, lily, lily-of-the-valley, rose musk, amber, vanilla, apricot white floral floral fruity powdery rose",6,Rose Fruity Floral
https://www.fragrantica.com/perfume/laura-biagiotti/roma-eau-de-toilette-rosa-46174.html,roma-eau-de-toilette-rosa,laura-biagiotti,women,2.97,61,3.5582433907903863,"wild berries, bergamot","rose, jasmine, peony, neroli","vanilla, musk, sandalwood",vanilla,floral,rose,powdery,fruity,"wild berries, bergamot rose, jasmine, peony, neroli vanilla, musk, sandalwood vanilla floral rose powdery fruity",6,Rose Fruity Floral
https://www.fragrantica.com/perfume/molinard/campus-75864.html,campus,molinard,unisex,2.97,34,3.598554486098357,"pineapple, apple, lemon","geranium, lavender, sandalwood","patchouli, amberwood, musk",fruity,fresh spicy,aromatic,woody,lavender,"pineapple, apple, lemon geranium, lavender, sandalwood patchouli, amberwood, musk fruity fresh spicy aromatic woody lavender",9,Fresh Lavender Aromatic
https://www.fragrantica.com/perfume/miguel-matos/veneno-50252.html,veneno,miguel-matos,unisex,2.97,31,3.6033771547896487,"narcissus, cypriol oil or nagarmotha, saffron, osmanthus","cade oil, civet, patchouli, lily-of-the-valley, amber, rose","peru balsam, costus, musk, ambrette (musk mallow), oakmoss, tonka bean",woody,musky,amber,earthy,balsamic,"narcissus, cypriol oil or nagarmotha, saffron, osmanthus cade oil, civet, patchouli, lily-of-the-valley, amber, rose peru balsam, costus, musk, ambrette (musk mallow), oakmoss, tonka bean woody musky amber earthy balsamic",1,Warm Spicy Woody
https://www.fragrantica.com/perfume/filippo-sorcinelli/slightly-b-tch-67618.html,slightly-b-tch,filippo-sorcinelli,unisex,2.97,34,3.598554486098357,"leather, clementine, mint, bitter orange, green almond","ylang-ylang, artemisia, hawthorn, labdanum","cedar, pine tree",yellow floral,sweet,woody,aromatic,fresh spicy,"leather, clementine, mint, bitter orange, green almond ylang-ylang, artemisia, hawthorn, labdanum cedar, pine tree yellow floral sweet woody aromatic fresh spicy",0,Floral Yellow White Flowers
https://www.fragrantica.com/perfume/faberlic/souvenir-19306.html,souvenir,faberlic,women,2.98,65,3.5542363941711828,"freesia, raspberry, litchi","lily-of-the-valley, lily, jasmine, ylang-ylang, rose, peony","patchouli, white musk",white floral,fresh,floral,green,patchouli,"freesia, raspberry, litchi lily-of-the-valley, lily, jasmine, ylang-ylang, rose, peony patchouli, white musk white floral fresh floral green patchouli",0,Floral Yellow White Flowers
https://www.fragrantica.com/perfume/avon/love-pulse-22328.html,love-pulse,avon,women,2.99,119,3.491984274577772,carambola (star fruit),rose,"musk, cedar",rose,fruity,tropical,musky,woody,"carambola (star fruit) rose musk, cedar rose fruity tropical musky woody",6,Rose Fruity Floral
https://www.fragrantica.com/perfume/o-boticario/egeo-on-you-55431.html,egeo-on-you,o-boticario,unisex,2.99,136,3.4747791683926468,"mint, eucalyptus, cardamom, pineapple, bergamot, peach, melon","fenugreek, woody notes, sage, green leaves, lavender, galbanum","milk, vetiver, benzoin, sandalwood, amber, musk",aromatic,woody,fresh spicy,green,warm spicy,"mint, eucalyptus, cardamom, pineapple, bergamot, peach, melon fenugreek, woody notes, sage, green leaves, lavender, galbanum milk, vetiver, benzoin, sandalwood, amber, musk aromatic woody fresh spicy green warm spicy",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/faberlic/uviolet-52839.html,uviolet,faberlic,women,2.99,97,3.5161498195246232,"green leaves, pink grapefruit","flowers, magnolia, orchid, blackberry","white wood, amber, vanilla",floral,green,citrus,fruity,fruity,"green leaves, pink grapefruit flowers, magnolia, orchid, blackberry white wood, amber, vanilla floral green citrus fruity fruity",5,Fresh Green Aromatic
https://www.fragrantica.com/perfume/mandarina-duck/scarlet-rain-3905.html,scarlet-rain,mandarina-duck,women,2.99,261,3.377198820487525,"blood orange, red currant","cyclamen, orchid, rose","benzoin, amber, musk",floral,fruity,amber,citrus,fresh,"blood orange, red currant cyclamen, orchid, rose benzoin, amber, musk floral fruity amber citrus fresh",6,Rose Fruity Floral
https://www.fragrantica.com/perfume/alexandre-j/western-leather-white-30290.html,western-leather-white,alexandre-j,women,3.0,116,3.4975850158041024,"apple, rhubarb, red berries","pineapple, pear, black currant, freesia, rose, jasmine","white musk, violet, amberwood, moss",fruity,sweet,fresh,green,musky,"apple, rhubarb, red berries pineapple, pear, black currant, freesia, rose, jasmine white musk, violet, amberwood, moss fruity sweet fresh green musky",6,Rose Fruity Floral
